last_work_place;title;href;count
Сбербанк;"Администратор; Специалист; Аналитик";https://hh.ru/resume/a67382350002bf30e50039ed1f704e62735130?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;36
Сбербанк;Руководитель проектов \ Product Owner;https://hh.ru/resume/9c237dad0004e26d760039ed1f704977445337?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;36
Сбербанк;Analyst;https://hh.ru/resume/af2d77d40001adf3360039ed1f4a474c557655?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;36
Сбербанк;Разработчик SQL;https://hh.ru/resume/2db4049d0006f254000039ed1f574d31793172?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;36
Сбербанк;Программист-аналитик;https://hh.ru/resume/126038cd00057c0b450039ed1f437771355052?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;36
Сбербанк;Аналитик;https://hh.ru/resume/caf6277000077b92a20039ed1f6f4679314643?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;36
Сбербанк;Аналитик/главный специалист;https://hh.ru/resume/a8f5893e0004424d6d0039ed1f7958546e7159?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;36
Сбербанк;Системный аналитик (Data Science);https://hh.ru/resume/4ef125db0001438eb60039ed1f70353835747a?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;36
Сбербанк;Руководитель IT проектов, Аналитик;https://hh.ru/resume/8ceced670001251de10039ed1f386748654471?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;36
Тинькофф Банк;Аналитик отдела продаж;https://hh.ru/resume/4b0442690007b87ec00039ed1f635049737a6f?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;12
Тинькофф Банк;Analyst;https://hh.ru/resume/6f7d41f20002668a7b0039ed1f413072584f39?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;12
Тинькофф Банк;Аналитик;https://hh.ru/resume/af8b5e5c00031c66f20039ed1f323149454462?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;12
Тинькофф Банк;Аналитик;https://hh.ru/resume/80676f8a000431ebba0039ed1f584a4a437966?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;12
Тинькофф Банк;Системный аналитик / sql разработчик;https://hh.ru/resume/7716b65000074223be0039ed1f6e496f6f674b?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;12
Тинькофф Банк;Аналитик;https://hh.ru/resume/aa918d8600030fc0180039ed1f4a6332644263?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;12
Тинькофф Банк;Аналитик;https://hh.ru/resume/1a1c29630007bbd09f0039ed1f62566c7a6348?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;12
Тинькофф Банк;IT-Аналитик / Product Owner;https://hh.ru/resume/4ab69f1a00039fb7710039ed1f6f3870445a33?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;12
Тинькофф Банк;Аналитик;https://hh.ru/resume/295879da000794e4a10039ed1f31357a326b59?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;12
Тинькофф Банк;Analyst;https://hh.ru/resume/6f7d41f20002668a7b0039ed1f413072584f39?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;12
Тинькофф Банк;Системный аналитик;https://hh.ru/resume/f4c020ef00060a64c70039ed1f586f67426f68?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;12
Тинькофф Банк;Project-manager/Бизнес-аналитик;https://hh.ru/resume/aab2ac1d0007a2c2580039ed1f32736667644e?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;12
МАГНИТ, Розничная сеть;Бизнес-аналитик;https://hh.ru/resume/28267cc60002fe2c1c0039ed1f457059583969?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
Мобильные ТелеСистемы (МТС);Руководитель направления / руководитель проектов;https://hh.ru/resume/f73b40d600039727110039ed1f586365306933?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
Мобильные ТелеСистемы (МТС);Analyst;https://hh.ru/resume/e0d211d40006d70e7a0039ed1f37664a305876?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
Мобильные ТелеСистемы (МТС);Системный аналитик;https://hh.ru/resume/69265b4c0005a0d0790039ed1f756564323149?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
Мобильные ТелеСистемы (МТС);Аналитик;https://hh.ru/resume/d6ed610a00037fc1170039ed1f664b41444d6d?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
Мобильные ТелеСистемы (МТС);Менеджер проектов / аналитик бизнес-процессов;https://hh.ru/resume/1d9c8d61000018a90a0039ed1f736563726574?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
Мобильные ТелеСистемы (МТС);Младший бизнес-аналитик;https://hh.ru/resume/6f2e5c5a0007b3a4e00039ed1f476e44526f6c?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
Мобильные ТелеСистемы (МТС);Ведущий аналитик;https://hh.ru/resume/279ad7920003b80b800039ed1f535779646e67?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
X5 RETAIL GROUP;Аналитик BPMN;https://hh.ru/resume/0f3c382f0007e2ec360039ed1f56706f416847?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
X5 RETAIL GROUP;Контент-менеджер;https://hh.ru/resume/7a10738e000779cba90039ed1f67464776624d?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
X5 RETAIL GROUP;Ведущий менеджер проектов;https://hh.ru/resume/8de5bb810006adedde0039ed1f527375614970?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
X5 RETAIL GROUP;Разработчик/Аналитик;https://hh.ru/resume/97d1149d000377b6840039ed1f793230716b6c?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
X5 RETAIL GROUP;Аналитик;https://hh.ru/resume/bc6de6f40007fe20380039ed1f39394e674f7a?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
X5 RETAIL GROUP;Аналитик по оптимизации бизнес процессов;https://hh.ru/resume/e832f4da00079b6e120039ed1f61325245384d?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
МАГНИТ, Розничная сеть;Бизнес-аналитик;https://hh.ru/resume/4f8152d900075893ac0039ed1f613648393361?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
МАГНИТ, Розничная сеть;Системный аналитик 1С: ЗУП;https://hh.ru/resume/0a382f1a00041c924c0039ed1f424a42594456?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
МАГНИТ, Розничная сеть;Аналитик отдела продаж;https://hh.ru/resume/f99618930007b92f720039ed1f674a61456b50?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
МАГНИТ, Розничная сеть;Руководитель отдела аналитики;https://hh.ru/resume/ffcd9acf000594951f0039ed1f486c43303567?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
МАГНИТ, Розничная сеть;Аналитик бизнес-процессов;https://hh.ru/resume/6d5b2c180000fd14a10039ed1f6b6567445977?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
МАГНИТ, Розничная сеть;Руководитель проекта;https://hh.ru/resume/4c0392170002f68f940039ed1f44424a446172?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
Мобильные ТелеСистемы (МТС);IT-специалист, менеджер проекта, аналитик;https://hh.ru/resume/7f7bf08e0003ea2e830039ed1f79427679574f?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
МАГНИТ, Розничная сеть;Ведущий бизнес-аналитик;https://hh.ru/resume/d6bc759600025efc250039ed1f616352466e71?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
X5 RETAIL GROUP;Аналитик;https://hh.ru/resume/6c25b5d30005c128080039ed1f694543506c6d?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
X5 RETAIL GROUP;Аналитик/ Бизнес-аналитик/ Аналитик данных;https://hh.ru/resume/bb5a5a3900079ad5a30039ed1f763279786f74?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;8
МегаФон;Аналитик;https://hh.ru/resume/183ec2b900070991600039ed1f6f3569334231?query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA&hhtmFrom=resume_search_result;7
